arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,key_resp_6.rt,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,tool1.png,music1.png,music10.png,music5.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,258,258,67,,,,,,,,,,,,,,,,,,,,,,,2342.938773700036,None,2342.938773700036,None,2342.938773700036,None,2343.1494721999625,None,2343.554063000018,None,2343.554063000018,None,2343.554063000018,None,2343.96606050001,None,,,,,,,,,,,,,,,,,,,,,2344.9843488000333,None,a,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,2344.9843488000333,None,0.7347268000012264,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,animal6.png,tool10.png,animal4.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool5.png,animal2.png,music1.png,music2.png,car9.png,car8.png,car7.png,car3.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,259,259,192,,,,,,,,,,,,,,,,,,,,,,,2345.774767199997,None,2345.774767199997,None,2345.774767199997,None,2345.9829863000195,None,2346.389239500044,None,2346.389239500044,None,2346.389239500044,None,2346.7995123000583,None,,,,,,,,,,,,,,,,,,,,,2347.838205100037,None,p,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,2347.838205100037,None,1.6488007999723777,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,6,abs,left,left.png,left.png,non,Стулья,Брусья,tool1.png,music10.png,car8.png,animal7.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,260,260,12,,,,,,,,,,,,,,,,,,,,,,,2349.535490100039,None,2349.535490100039,None,2349.535490100039,None,2349.7494914999697,None,2350.1541481000604,None,2350.1541481000604,None,2350.1541481000604,None,2350.5663383000065,None,,,,,,,,,,,,,,,,,,,,,2351.5847504000412,None,a,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,2351.5847504000412,None,0.8784888999070972,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,animal1.png,animal2.png,tool7.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,261,261,258,,,,,,,,,,,,,,,,,,,,,,,2352.5219209999777,None,2352.5219209999777,None,2352.5219209999777,None,2352.7330988000613,None,2353.1500481000403,None,2353.1500481000403,None,2353.1500481000403,None,2353.549813300022,None,,,,,,,,,,,,,,,,,,,,,2354.5706867000554,None,p,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,2354.5706867000554,None,0.8204818000085652,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,9,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware2.png,music9.png,animal6.png,car10.png,298,298,-298,-298,-200,200,-200,200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool4.png,music2.png,music8.png,music7.png,animal1.png,animal3.png,music1.png,car5.png,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,262,262,308,,,,,,,,,,,,,,,,,,,,,,,2355.4487631999655,None,2355.4487631999655,None,2355.4487631999655,None,2355.6498950000387,None,2356.0544819999486,None,2356.0544819999486,None,2356.0544819999486,None,2356.4666145000374,None,,,,,,,,,,,,,,,,,,,,,2357.496949500055,None,p,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,2357.496949500055,None,0.846488400013186,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture3.png,car2.png,tool1.png,music1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,263,263,137,,,,,,,,,,,,,,,,,,,,,,,2358.3881107000634,None,2358.3881107000634,None,2358.3881107000634,None,2358.600152499974,None,2359.0047649999615,None,2359.0047649999615,None,2359.0047649999615,None,2359.4167287000455,None,,,,,,,,,,,,,,,,,,,,,2360.433126899996,None,p,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,2360.433126899996,None,0.5339889000169933,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,6,abs,left,left.png,left.png,non,Рубашки,Барашки,animal7.png,music4.png,car2.png,car10.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,264,264,1,,,,,,,,,,,,,,,,,,,,,,,2361.01163860003,None,2361.01163860003,None,2361.01163860003,None,2361.216815200052,None,2361.621444600052,None,2361.621444600052,None,2361.621444600052,None,2362.0335140000097,None,,,,,,,,,,,,,,,,,,,,,2363.059778199997,None,a,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,2363.059778199997,None,1.115426899981685,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit3.png,tool6.png,animal7.png,tool9.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,265,265,201,,,,,,,,,,,,,,,,,,,,,,,2364.2407562000444,None,2364.2407562000444,None,2364.2407562000444,None,2364.450406000018,None,2364.8562988999765,None,2364.8562988999765,None,2364.8562988999765,None,2365.2669816999696,None,,,,,,,,,,,,,,,,,,,,,2366.2912157999817,None,p,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,2366.2912157999817,None,0.6999568999744952,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,9,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,tool3.png,car6.png,animal2.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car5.png,animal4.png,music7.png,music3.png,animal8.png,music1.png,tool10.png,music9.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,266,266,281,,,,,,,,,,,,,,,,,,,,,,,2367.049881099956,None,2367.049881099956,None,2367.049881099956,None,2367.2503904000623,None,2367.6552076999797,None,2367.6552076999797,None,2367.6552076999797,None,2368.067206699983,None,,,,,,,,,,,,,,,,,,,,,2369.102500200039,None,p,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,2369.102500200039,None,0.5608613999793306,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes1.png,animal3.png,car6.png,tool4.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music9.png,car7.png,car2.png,animal10.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,267,267,113,,,,,,,,,,,,,,,,,,,,,,,2369.70637410006,None,2369.70637410006,None,2369.70637410006,None,2369.9171928999713,None,2370.321899499977,None,2370.321899499977,None,2370.321899499977,None,2370.7340028999606,None,,,,,,,,,,,,,,,,,,,,,2371.7613607000094,None,p,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,2371.7613607000094,None,0.7418704000301659,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,8,abs,right,right.png,right.png,non,Чашки,Шашки,tool8.png,animal3.png,tool7.png,car1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car5.png,tool1.png,animal9.png,music8.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,268,268,80,,,,,,,,,,,,,,,,,,,,,,,2372.558727900032,None,2372.558727900032,None,2372.558727900032,None,2372.7674664000515,None,2373.17204710003,None,2373.17204710003,None,2373.17204710003,None,2373.584119600011,None,,,,,,,,,,,,,,,,,,,,,2374.6117106999736,None,a,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,2374.6117106999736,None,1.6115716999629512,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit5.png,tool9.png,car3.png,car6.png,-298,-298,298,298,200,-200,200,-200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music4.png,car10.png,music8.png,music5.png,tool7.png,car1.png,car2.png,animal10.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,269,269,220,,,,,,,,,,,,,,,,,,,,,,,2376.27098390006,None,2376.27098390006,None,2376.27098390006,None,2376.4841472000116,None,2376.8904531999724,None,2376.8904531999724,None,2376.8904531999724,None,2377.300962700043,None,,,,,,,,,,,,,,,,,,,,,2378.3289419000503,None,p,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,2378.3289419000503,None,0.49428800004534423,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture2.png,music4.png,animal1.png,car9.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,270,270,141,,,,,,,,,,,,,,,,,,,,,,,2378.871602499974,None,2378.871602499974,None,2378.871602499974,None,2379.084380800021,None,2379.48904460005,None,2379.48904460005,None,2379.48904460005,None,2379.9009772000136,None,,,,,,,,,,,,,,,,,,,,,2380.928881800035,None,p,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,2380.928881800035,None,0.8543401999631897,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,10,abs,right,right.png,right.png,non,Рубашки,Барашки,car8.png,tool6.png,music4.png,tool7.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal10.png,animal1.png,music1.png,animal8.png,tool5.png,music3.png,music2.png,tool9.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,271,271,59,,,,,,,,,,,,,,,,,,,,,,,2381.833642999991,None,2381.833642999991,None,2381.833642999991,None,2382.034382199985,None,2382.4391242000274,None,2382.4391242000274,None,2382.4391242000274,None,2382.851101899985,None,,,,,,,,,,,,,,,,,,,,,2383.887315500062,None,a,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,2383.887315500062,None,1.2240527999820188,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,8,abs,left,left.png,left.png,non,Рубашки,Барашки,car10.png,tool6.png,tool4.png,car8.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car1.png,car2.png,music10.png,animal7.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,272,272,7,,,,,,,,,,,,,,,,,,,,,,,2385.1544396999525,None,2385.1544396999525,None,2385.1544396999525,None,2385.3679409000324,None,2385.7691907000262,None,2385.7691907000262,None,2385.7691907000262,None,2386.1846764000366,None,,,,,,,,,,,,,,,,,,,,,2387.210875799996,None,a,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,2387.210875799996,None,0.8843911000294611,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit1.png,tool1.png,car2.png,animal5.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal4.png,tool9.png,animal3.png,music10.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,273,273,326,,,,,,,,,,,,,,,,,,,,,,,2388.1407295999816,None,2388.1407295999816,None,2388.1407295999816,None,2388.3514715000056,None,2388.7575639999704,None,2388.7575639999704,None,2388.7575639999704,None,2389.168059000047,None,,,,,,,,,,,,,,,,,,,,,2390.195810999954,None,p,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,2390.195810999954,None,0.4515394999179989,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes1.png,tool6.png,animal4.png,music10.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool3.png,music4.png,car8.png,animal1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,274,274,119,,,,,,,,,,,,,,,,,,,,,,,2390.6901321000187,None,2390.6901321000187,None,2390.6901321000187,None,2390.9015962999547,None,2391.3065025999676,None,2391.3065025999676,None,2391.3065025999676,None,2391.7182883999776,None,,,,,,,,,,,,,,,,,,,,,2392.7418383000186,None,p,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,2392.7418383000186,None,0.5615057999966666,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,6,abs,right,right.png,right.png,non,Чашки,Шашки,animal2.png,car6.png,tool8.png,music7.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,275,275,77,,,,,,,,,,,,,,,,,,,,,,,2393.3567439999897,None,2393.3567439999897,None,2393.3567439999897,None,2393.568348300061,None,2393.9866888000397,None,2393.9866888000397,None,2393.9866888000397,None,2394.4015976999654,None,,,,,,,,,,,,,,,,,,,,,2395.417658100021,None,a,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,2395.417658100021,None,0.5015642999205738,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,8,abs,right,right.png,right.png,non,Стулья,Брусья,tool9.png,car1.png,animal1.png,tool8.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool4.png,music3.png,car10.png,animal2.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,276,276,68,,,,,,,,,,,,,,,,,,,,,,,2395.9719943000237,None,2395.9719943000237,None,2395.9719943000237,None,2396.1850964999758,None,2396.5895998000633,None,2396.5895998000633,None,2396.5895998000633,None,2397.0016933999723,None,,,,,,,,,,,,,,,,,,,,,2398.03048029996,None,a,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,2398.03048029996,None,1.5689077000133693,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture5.png,music2.png,music8.png,car1.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music3.png,animal4.png,car5.png,tool6.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,277,277,146,,,,,,,,,,,,,,,,,,,,,,,2399.638450199971,None,2399.638450199971,None,2399.638450199971,None,2399.8518387000076,None,2400.2533522000303,None,2400.2533522000303,None,2400.2533522000303,None,2400.668669500039,None,,,,,,,,,,,,,,,,,,,,,2401.6962051000446,None,p,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,2401.6962051000446,None,0.7671091000083834,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture2.png,car10.png,music3.png,tool6.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,278,278,142,,,,,,,,,,,,,,,,,,,,,,,2402.505237199948,None,2402.505237199948,None,2402.505237199948,None,2402.718623099965,None,2403.120690600015,None,2403.120690600015,None,2403.120690600015,None,2403.535373099963,None,,,,,,,,,,,,,,,,,,,,,2404.559441199992,None,p,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,2404.559441199992,None,0.5916703999973834,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit5.png,tool7.png,animal1.png,tool5.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal9.png,music8.png,car3.png,car4.png,tool6.png,animal4.png,car10.png,car2.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,279,279,215,,,,,,,,,,,,,,,,,,,,,,,2405.19651290006,None,2405.19651290006,None,2405.19651290006,None,2405.402208799962,None,2405.8090928000165,None,2405.8090928000165,None,2405.8090928000165,None,2406.2188186000567,None,,,,,,,,,,,,,,,,,,,,,2407.255932400003,None,p,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,2407.255932400003,None,0.6632385000120848,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
